 m,M ->b,B
1.350754E+02 1.460379E+01
1.360302E+02 1.460458E+01
1.369849E+02 1.460534E+01
1.379397E+02 1.460609E+01
1.388945E+02 1.460683E+01
1.398492E+02 1.460755E+01
1.408040E+02 1.460826E+01
1.417588E+02 1.460895E+01
1.427136E+02 1.460963E+01
1.436683E+02 1.461029E+01
1.446231E+02 1.461095E+01
1.455779E+02 1.461159E+01
1.465327E+02 1.461221E+01
1.474874E+02 1.461283E+01
1.484422E+02 1.461343E+01
1.493970E+02 1.461402E+01
1.503518E+02 1.461460E+01
1.513065E+02 1.461517E+01
1.522613E+02 1.461573E+01
1.532161E+02 1.461628E+01
1.541709E+02 1.461682E+01
1.551256E+02 1.461734E+01
1.560804E+02 1.461786E+01
1.570352E+02 1.461837E+01
1.579899E+02 1.461887E+01
1.589447E+02 1.461936E+01
1.598995E+02 1.461984E+01
1.608543E+02 1.462032E+01
1.618090E+02 1.462078E+01
1.627638E+02 1.462124E+01
1.637186E+02 1.462169E+01
1.646734E+02 1.462213E+01
1.656281E+02 1.462257E+01
1.665829E+02 1.462299E+01
1.675377E+02 1.462341E+01
1.684925E+02 1.462382E+01
1.694472E+02 1.462423E+01
1.704020E+02 1.462463E+01
1.713568E+02 1.462502E+01
1.723116E+02 1.462540E+01
1.732663E+02 1.462578E+01
1.742211E+02 1.462615E+01
1.751759E+02 1.462652E+01
1.761307E+02 1.462688E+01
1.770854E+02 1.462724E+01
1.780402E+02 1.462759E+01
1.789950E+02 1.462793E+01
1.799497E+02 1.462827E+01
1.809045E+02 1.462860E+01
1.818593E+02 1.462893E+01
1.828141E+02 1.462925E+01
1.837688E+02 1.462957E+01
1.847236E+02 1.462988E+01
1.856784E+02 1.463019E+01
1.866332E+02 1.463049E+01
1.875879E+02 1.463079E+01
1.885427E+02 1.463108E+01
1.894975E+02 1.463137E+01
1.904523E+02 1.463166E+01
1.914070E+02 1.463194E+01
1.923618E+02 1.463222E+01
1.933166E+02 1.463249E+01
1.942714E+02 1.463276E+01
1.952261E+02 1.463302E+01
1.961809E+02 1.463328E+01
1.971357E+02 1.463354E+01
1.980905E+02 1.463379E+01
1.990452E+02 1.463404E+01
2.000000E+02 1.463429E+01
